"","date","IWM","IWN","IWO","IWB","IWD","IWF","IWR","IWS","IWP","AWEIX","NSEPX","MCGFX","SPEGX","ACFSX","AVEGX","MABAX","BPAIX","HASCX","SCUIX","HFCGX","HSZYX","HSCSX","PSOPX","JMCRX","ALFAX","LAGWX","LMIYX","DEOPX","FSMVX","FRBSX","GGOIX","MXMGX","SECUX","ARKK"
"1",Jan 2015,-0.0333196569866578,-0.0435179019724788,-0.023234130106233,-0.0272367416971647,-0.0402631348501697,-0.0147512559386848,-0.0149580641667048,-0.0143378031666553,-0.0168743851098893,-0.03830400937396,-0.0319828164636507,-0.0171560246546295,-0.0211472440308326,-0.0158154553288769,-0.0287375935861537,-0.0519942076518011,-0.0390781187663256,-0.0389511123555592,-0.0254098659289471,-0.0277724419678415,-0.0397224031072199,-0.0576374849789923,-0.0368048152132261,-0.0423233070440545,-0.0221966481282425,-0.0264735437750259,-0.0316295433961616,-0.0140846624669723,-0.0192748277725664,-0.0615141879514241,-0.0311094801032807,-0.0188556598373431,-0.0183450070875026,0.00396044016845057
"2",Feb 2015,0.0577632319997459,0.0453848014419076,0.0696875072663178,0.0550245631138368,0.0465651152687206,0.0638353651073158,0.0530174327922675,0.0400354132029258,0.0663639761943742,0.0634625013314726,0.0629747951212868,0.0460080469068719,0.0557826603630397,0.0484691172013741,0.0611389695340495,0.0843783205158514,0.0689311720084008,0.0677459546692804,0.0501897821449785,0.0653022188185575,0.0728315523902469,0.0840176839599513,0.0435796373226218,0.0544774487701406,0.0635453658036288,0.0765497566123516,0.0694284027322579,0.0570149465345683,0.0441456725411428,0.0404120334225906,0.0602310327619662,0.0733783329406662,0.0672883733512231,0.0608570274471464
"3",Mar 2015,0.0175448418821256,0.0171131191020426,0.0178937725498589,-0.0131018860500689,-0.0140902856547373,-0.011822159436517,0.000711259715797134,-0.00170221812650653,0.0016374527829087,-0.0112430755557676,-0.0110149947940511,-0.00578166564153573,-0.00962051076432723,-0.00762263226612278,-0.00102919917982494,-0.00610532504564846,-0.0086883895940327,0.0144513575225841,0.0215227247595489,0.00941302407425002,0.00636532002613238,0.0152562571005778,0.0192361482186322,0.0245287559654506,0.0135180810283076,0.0186763068593922,0.0329865845317855,0.0115048230085671,0.00063348212024742,-0.0165410555817976,-0.00773032554110751,0.0103003246472396,0.00349978443083037,-0.0318836119789552
"4",Apr 2015,-0.0259837822182439,-0.0217442940804514,-0.0298713181476267,0.00808108800774365,0.0087888084977521,0.00544387792095628,-0.00945988410236203,-0.0118962210973568,-0.0069678835142786,0.00626162847045608,0.00788040401900765,-0.0147976402798821,0.00642400670364989,0.0192369948299875,-0.0138217335469059,0.00860841375423191,0.0104169119732765,-0.0232232226446497,-0.028148844082616,-0.0464262183619388,-0.0192190440086609,-0.0434201795211694,-0.0247889810630543,-0.0272170369033151,-0.00834666708328907,-0.0346559497833786,-0.0437146474988301,-0.00422325031355773,-0.000797891061422271,0.0193493086607205,0.00457505933898891,-0.00513686930898859,-0.00701148080448827,0.00574292144943814
"5",May 2015,0.0221171627294913,0.00749729915001789,0.035464193133234,0.0126772722984755,0.0123289319389097,0.0130848946800029,0.0138405397555196,0.0177255687854876,0.0118573304226858,0.0124072133007335,0.0202026778427151,0.0274730511856056,0.021119850168165,0.0177400902258963,0.0141650769634243,0.0106573425606227,0.0154243624358831,0.00804396982883775,0.0228117491481685,0.0280130312958052,0.00709000760083906,0.0259298492099038,0.000716815225801324,0.0166836173737538,0.0216845164757375,0.0509231740067316,0.0694380798683416,0.019162416398126,0.0271725987351717,-0.00327708032634149,-0.00528076708932702,0.0208118729305533,0.0118034671931445,0.0301310139753915
"6",Jun 2015,0.00779878043553866,0.00206170246226814,0.0142032667879185,-0.0191197148252446,-0.0204391771781602,-0.0176196108911571,-0.0207451167533694,-0.0259615713023583,-0.0159790291564835,-0.00556414870369932,-0.00829012281709741,-0.000763667590717503,-0.0115605607827062,-0.0241113137292308,-0.00723002945662999,-0.0149521804214799,-0.017152884815127,0.000364167030671207,0.00419597942105949,0.0104922551582509,0.0203439373641673,0.0064404818656871,0.00469446497913747,0,0.00534842796553218,0.00947086087059879,0.0147445432385313,-0.00680106685490884,-0.0263747076737494,-0.0136924935542749,-0.00247396536363575,-0.00379018143868238,-0.0173155591596046,-0.0114565021522241
"7",Jul 2015,-0.0111009459122152,-0.0288019445277489,0.00439194277672046,0.0193993673644672,0.00467151417720074,0.0335370679983232,0.00734484433495327,-0.00234632357301696,0.0158606471865082,0.0244961354642596,0.0228535412954523,0.0455472676868407,0.00737233656918468,-0.00641195803170244,0.0208589116629349,0.0025074663314086,0.0111826491414174,-0.0187401709266623,0.00114111551338781,0.0177343481811683,-0.0145802209824779,-0.02779018999644,-0.0326590513122278,-0.0281897719844946,-0.00125584023471806,0.00204728945862123,-0.00141747875665066,-0.0103947177029526,0,-0.0372924551355723,0.00810573172037964,0.0146597641049037,0.0140507167152904,0.00700130113178955
"8",Aug 2015,-0.0651890382840902,-0.0501611416728036,-0.0789297394097894,-0.0621121959752361,-0.0615179652541027,-0.0630040701776919,-0.054031546543445,-0.0479983352561329,-0.0603574215716865,-0.059831118283211,-0.0701890363398108,-0.0671696362615925,-0.0661489785746778,-0.0765402674762901,-0.0449902420327064,-0.0727051293792965,-0.0572086802425974,-0.0588180634192122,-0.050293263971124,-0.0526304434463224,-0.0544575815864717,-0.0401451242485978,-0.0510795740133165,-0.0346294327332714,-0.0709473027245156,-0.111057395779937,-0.0941289563260479,-0.0673696769767917,-0.0612728063089746,-0.0298006056058875,-0.0645151878914281,-0.04420572207664,-0.0597392596781853,-0.0673330110031388
"9",Sep 2015,-0.050623293071713,-0.0354893994991491,-0.0650070875707677,-0.028468277840537,-0.0312204339279645,-0.0264031676703179,-0.0369652604635038,-0.0349343776259803,-0.0399556584047546,-0.0306510362001657,-0.0309962640844479,-0.026900243237723,-0.0284267798829009,-0.0288204717932539,-0.0474812944133003,-0.0533408897815741,-0.0369046195482412,-0.0413631488969722,-0.039556238671074,-0.0192264169624541,-0.0676451872870915,-0.0292285935755408,-0.0297666937272333,0.011212440283098,-0.0336107725038389,-0.0617393351899608,-0.082252910481017,-0.0554195985140637,-0.0437774075201641,-0.0489680722259467,-0.0432272202262995,-0.0517525496952795,-0.0406197555930844,-0.0673950977825438
"10",Oct 2015,0.0547034775508839,0.0536934413985524,0.0550372474642526,0.0779638017589643,0.0724602760206703,0.0834116326155066,0.0595805766658179,0.0598793717764131,0.0609629917410154,0.0825864384311607,0.0843072250837856,0.0666912335012031,0.0765761460299934,0.0659995575916078,0.0548873862909975,0.0712631100883414,0.0772917804150174,0.0719677960691744,0.0491069055987253,0.0481404246204582,0.0200006736047134,0.0573700497167236,0.055353374013912,0.0873598307799944,0.0383216233325603,0.00871261971523867,-0.0159184064469124,0.0671844722015228,0.0610153611497478,0.06735428499062,0.0495718184775862,0.0772185833202104,0.0619140472524256,0.0573947581710501
"11",Nov 2015,0.0320790518990011,0.0292308776959728,0.0362136483681556,0.0040530340416931,0.00447695138463318,0.00306232322679499,0.00332586089916136,0.00266394024805251,0.00254508446864355,-0.0104198776315797,0.000850761643556373,-0.00338168852344442,0.0021346535289596,-0.00610133418271582,0.00245663969649925,-0.00873046026777559,0.0103852839442849,0.0319156061587036,0.0192198722839239,-0.00954551776832984,0.00282485275485568,0.0278713293868306,0.0342932825661617,0.0214789789421754,0.0169747320378524,0.0240133312141452,0.0603599574785834,-0.00782784994138813,-0.000833757305111751,0.0219679690881706,-0.00148924748461072,0.0106814485507469,0.00135854619995916,0.0632815837115133
"12",Dec 2015,-0.0516134813728043,-0.0557616105504607,-0.0494107434765207,-0.0193704357703967,-0.022291829107369,-0.0153149790710517,-0.0282238080285109,-0.0322249264146122,-0.0236996858831754,-0.0212484818968301,-0.00715707822009608,0.00429299027715416,-0.00783728369620206,-0.0201415194758432,-0.0383170430730505,-0.0343154012329094,-0.0262480915047225,-0.0511104880987615,-0.0389566970874077,-0.0344160936945877,-0.0329747982134642,-0.072404947403555,-0.0626213236157839,-0.0576450756371336,-0.0325941090151877,-0.0491771166613148,-0.0421324690485781,-0.0503386483521834,-0.0281554075047214,-0.0340917034702556,-0.0202876030459051,-0.0196377756026246,-0.0322538821250273,-0.0134220206706097
"13",Jan 2016,-0.0896789312404956,-0.0677193534542649,-0.112020030228634,-0.0558977126769019,-0.0542775409371169,-0.0584720178734497,-0.067731575022076,-0.0563195255258186,-0.0779148126437253,-0.0503851562942644,-0.0584962935612829,-0.0393209917420466,-0.0606246728506895,-0.071623405774323,-0.0271436543901208,-0.0664729898996228,-0.073745936153381,-0.0703214990375272,-0.0653826658081945,-0.0737861046128981,-0.0867824033827373,-0.0619655072570314,-0.0585061722840794,-0.0607902235227078,-0.0888832848766631,-0.138110262714944,-0.174971640169301,-0.0493567980735396,-0.0733506254231289,-0.0633613292441351,-0.0852713171422742,-0.113920318730062,-0.0749072295641317,-0.2006706561673
"14",Feb 2016,-0.00223609397544504,0.00603423959367916,-0.00846791685747209,0,0,0,0.0111608871843369,0.00645086827606224,0.0142458901567048,0.00139561788474972,-0.000927223532038009,-0.0141619956398534,-0.0093022602276331,-0.00136329671577335,0.0122449140084185,-0.0107055989089272,-0.00457204870244097,0.0116404366521141,0.00696553245857367,0.0266681773155526,0.0199463226901037,-0.00330676659434138,0.00648087905361771,0.0420605985955997,-0.0126167656299519,-0.0271224161111371,-0.0474891328091415,0.0110990136057316,0.0105415589018214,-0.00865233673408066,-0.00325063391786373,0.0425811914373085,0.011699385475634,0.021277364647804
"15",Mar 2016,0.0770853162478712,0.0793843430897509,0.0733871856904538,0.0675586630894951,0.0700954916681074,0.0651692547128252,0.0781799681548001,0.0880292687834633,0.0662764376935251,0.056926049889401,0.0594235170933209,0.0439232288541407,0.0567688989717716,0.0698111268732772,0.0685871141748994,0.0861956029374351,0.0655246992337489,0.0865827248741125,0.0757263366339012,0.0444995129349919,0.118381166404558,0.0694945840100462,0.0826232806386675,0.0174033909894683,0.0742330495801414,0.0565543528962701,0.0755696018754414,0.0805518580735445,0.070834151708978,0.0824413611950136,0.0773916911610624,0.0671715893738545,0.0703725178386675,0.112179324272624
"16",Apr 2016,0.0165840401744268,0.0211320337357928,0.0109497405380032,0.00524593203573874,0.0208320351483521,-0.00926333765567174,0.0101379853460798,0.0207888947804241,-0.00130321579308903,0.00065851828528288,0.00696874164877949,-0.0163103065440209,-0.0166949537870109,-0.00318575563935925,0.0161565904109615,0.0357101761444452,0.0193630144522495,0.00274783248090864,0.00896865364388849,-0.0265692156294384,0.112986822880728,0.0216736034104412,0.0118253582744339,0.00331216280845775,0.00648304038929606,-0.00666873385438271,0.0211357454084449,0.00878685058681134,0.0154222983411502,0.0155862211511401,0.0107043876910812,0.00370527316472574,0.0031679554639059,-0.0131547022410165
"17",May 2016,0.0221570822696243,0.0177051790695172,0.0272958164965172,0.0165195721429973,0.0145625518771335,0.0194338784177748,0.0166903695301475,0.0168418563481906,0.0168073779851141,0.0202026349154895,0.0189169271007593,0.0163103065440209,0.0133779834016819,0.019589861838728,0.00297740109958299,0.020999138841091,0.0272219190911249,0.0220980548148596,0.0168635967887361,0.0144350091188952,0.0155481707665186,0.0117504139811534,0.0170941854092431,-0.0139860101832817,0.0239436163787572,0.0275961962774416,0.0320150190810479,0.00737523255775239,0.00870696947735287,0.00436732925670691,0.0235702756972219,0.0260113410052197,0.0177643081518286,0.0317985092706861
"18",Jun 2016,-0.00017395536718517,0.00432606567027378,-0.00436422881950023,0.00265533798951265,0.00836602269614826,-0.00437464234659741,0.00506620017749234,0.00865248735198337,-0.000213643603290384,0.00193371767424835,-0.00691810651340722,-0.00354527844405156,-0.0122563292227136,-0.00627747140014716,-0.00596345630068076,-0.0145237088047875,-0.0132877770123433,0.00535371443995199,0.000417902442132228,0.0163203684804228,-0.058479356297966,-0.00544815378304154,0.00253757456589917,0.00801600398247527,-0.00911115252841467,0.00118283995669531,0.00449103787413348,-0.0251657874219611,-0.0126500214658224,-0.0143382251302683,-0.00249905224394483,-0.0108701391371533,-0.00155470290252815,-0.0103147051879351
"19",Jul 2016,0.0570877441028207,0.0522446526669915,0.0621620963571967,0.0372793880086091,0.0285498048262009,0.0464730151403003,0.0433893280520553,0.0406228533746252,0.0477800485641231,0.036666431365538,0.0345881136920472,0.0329372726464131,0.0460104052190699,0.0710896683566926,0.0388611411049061,0.0321787182510724,0.0428863369921131,0.0407303634931593,0.0421417730117882,0.0454276784946981,0.0875069254749414,0.0370015754377304,0.0521402503361013,0.0524900415213396,0.0523275405520117,0.0762165336214251,0.0851424234744784,0.048757419009081,0.0345159019422461,0.0370306553652592,0.0396536683239368,0.0475752766923103,0.0515523929148171,0.0652187080716663
"20",Aug 2016,0.0176837810522744,0.02395500457782,0.0108016747395333,0.00107680997510212,0.00764264137679941,-0.00516962244059989,-0.00251870917574373,-0.00195210854587186,-0.0033764415216599,-0.00248591809873449,0.00496277191118364,-0.0173315897732437,-0.00321719332620024,0.00759574978076369,0.00394767186138519,0.0181673488786352,0.0214216836753864,0.0199391643544763,0.0103626806959973,-0.0140707251526396,0.0188939585204884,-0.0223592060624306,0.0170325125750026,0.00503794235481419,0.00977102556073551,0.00980928821820257,0.00955646441955781,-0.00596614665233041,0.00211812287370754,0.00904732738409462,-0.00764434757016945,-0.00566055160790043,-0.00295984311205335,0.00116503394484981
"21",Sep 2016,0.010681070360411,0.00719495449933683,0.014081886120096,0.0011067594183168,-0.00232543981988152,0.0029668242658544,0.00237499627474086,0.00378255606170916,-1.41613962741676e-05,0,0.00657906187006488,-0.00601213453238756,0.00535613439886935,0.0104228517629192,-0.00827197757691451,0.0101771512283863,0.000432319147820214,0.0025094472941527,0.00789916838843384,0.00151716759141148,0.0132804283656897,-0.00919421559225814,0.00654630899602039,0.0211319135848296,0.0130040560077461,0.0172046307218435,0.0412566999223815,0.00596614665233039,-0.00424087611721348,0.0120297747207469,-0.0109646498709504,-0.00126169253483229,0.000987650399711927,0.0732203786812595
"22",Oct 2016,-0.0470608571808396,-0.0317147491925428,-0.0625615225698073,-0.0200401819611261,-0.0150725322658592,-0.0236037125628412,-0.0322373876075444,-0.024393292235086,-0.0418409922046932,-0.0213844942500456,-0.015696385884173,-0.0172330646785634,-0.0237847239424721,-0.0375630922352768,-0.0293168101675244,-0.0325197351385155,-0.0253953255905485,-0.0239143006672975,-0.029948518923092,-0.0417909742463169,-0.0619035295859232,-0.0233621837139193,-0.0420152693351464,-0.0628181206588497,-0.0433783918327863,-0.073533944652494,-0.0772218214572198,-0.0295127630973978,-0.0136929831188483,-0.0156953717750432,-0.0412643944775195,-0.0371490054945385,-0.0405444681189941,-0.107617269837815
"23",Nov 2016,0.104929945006361,0.123677925800889,0.0852045115452914,0.0396050309396182,0.0548865228938054,0.0216818626274916,0.051778985984417,0.060593321002056,0.0426621046151169,0.039880747850974,0.0303429854186648,-0.00769832812953402,0.0184285895436028,0.00417791988646183,0.0425906115863934,0.0753324872635621,0.0689633387083584,0.0930742256256129,0.0805728177532783,0.0848136494568,0.0651961605306268,0.108968907819192,0.129324717319495,0.112603436563084,0.0580359755568286,0.0492544411548834,0.073957024234051,0.0182131944642218,0.051637987244995,0.0983869782874615,0.0164594895524317,0.042407634018797,0.0417777076343403,0.00964347649762147
"24",Dec 2016,0.0284365512501823,0.0411690197524867,0.0139582059207029,0.0184849824110713,0.0259219487881441,0.0128814759242508,0.0119455399901463,0.0174011455270605,0.00338774223527074,0.00918545028984416,0.0156242668378197,0.00187863905866146,0.00543158897267138,-0.0054286189707967,-0.000707405416575487,0.0157818654668915,0.00958207809850476,0.0205278066961216,0.0221453235131568,0.0028999178429732,0.0328400096739938,0.0492132738609143,0.0384289609829867,0.0546522305739743,0.00400376278468423,-0.0198571326418459,-0.0231567701482612,0,0.0270230824515955,0.0295867882550952,-0.00208192339241096,0.00225321010496284,0.00645073932925182,-0.00298799373415677
"25",Jan 2017,0.00281344084967877,-0.00852772514086772,0.0148305122222696,0.0190996808826702,0.00605146181173658,0.0323588234975671,0.0234839288169763,0.016400778318369,0.0324285107270521,0.0158442623553608,0.018511446002806,0.019813862355449,0.0327897826402382,0.0462442020496209,0.0327410227021146,-0.00514153832407872,0.0156354280462007,0.0198412526258962,0.0122937113012752,-0.00726566184164724,0.0289684069801624,-0.00634160549202507,-0.0188594852811291,-0.0378255967529839,0.020429236197565,0.0398632521749699,0.0244640842558163,0.0431720153343362,0.0183932384171094,0.012896743722999,0.0378995153480836,0.0293093907970083,0.0341479366270661,0.0969410076741278
"26",Feb 2017,0.0191173063173102,0.0139777979257248,0.0253418363147578,0.0374424106414107,0.0343597420003446,0.0399837451395795,0.0272058110193993,0.0271478400228807,0.0280330053049456,0.0414507409174045,0.0406308545104485,0.0314508170204274,0.0431419082152225,0.0380835392814428,0.0352428211181789,0.0262194974949165,0.03339828539132,0.0200867610270273,0.0222777723452963,-0.00243361490889236,0.0419374690464605,0.0114344001528323,0.00739440762442286,-0.00750801794634776,0.0161261278912708,0.0362719952768894,0.0232417670222774,0.00319610014947748,0.0261987721163873,0.0194229167092411,0.0329229318079243,0.0322957494994245,0.0288651194547202,0.0457440713642144
"27",Mar 2017,0.000259457396836455,-0.00841669725931046,0.010792804167383,0.000876838052352478,-0.00970566039715906,0.0120235583739868,-0.00189186224856739,-0.00775221543499001,0.00497514658312112,-0.00290448606657387,0.00610678509561683,0.0108051984921236,0.0173562514930926,0.00998898930696875,0.0136867500036014,-0.0175339684702518,0,0.0112996525321338,0.00372696855971749,0.00534612619026546,0.0123688374160401,-0.00972307165854309,-0.0115978263241656,-0.00814889498883665,0.00932060395491833,0.00412176855539269,0.038189260483522,-0.00191630114112834,-0.00386686092657984,-0.0142065476572699,0.0135030871383898,0.0126316123541907,0.00530630104587972,0.0354714811550906
"28",Apr 2017,0.0114276202119179,0.00371693557938689,0.0186908745306054,0.0103084542467148,-0.0019157721852906,0.0219885566875337,0.00782258902093552,0.00156550753306264,0.0149226971917796,0.0155844839538041,0.0203396763271839,0.0286034003695432,0.0249888282637948,0.0395180108606979,0.0114367218825186,-0.0114648173526823,0.000405395568699077,0.00901056480766164,0.00148714244288791,0.000968980424175727,0.0146433784184889,0.0326793888325801,0.00710359227436959,0.0196764003774442,0.0138197790377356,0.00768230458707474,0.00490202954702261,0.0215060436634039,0.00154851499917663,-0.000780777804286693,0.0295395633223355,0.0182425993455845,0.0141651815804446,0.0492671172816111
"29",May 2017,-0.0199007297886226,-0.0310854621023933,-0.00841346248779399,0.0127382441510072,-0.00165771574156327,0.025545598449813,0.00886594934804043,-0.00313314843089828,0.0234598137977076,0.0108234164226973,0.0221246028965976,0.0232269863638614,0.0301432467784897,0.0318648780117817,0.00891946030395319,-0.0111955488199474,0.0116865413743187,0.00401279254852091,0.00111377354257822,-0.0260006898428069,-0.0201903591256154,-0.0341459808864077,-0.0427273520164819,-0.0290717767428218,0.00190447189069009,0.00559657313371442,-0.0018354632037734,0.00872282970330948,-0.000386783224902785,-0.0178622078364555,0.0219706047680034,0.0263546744170056,0.0199893540314749,0.118974143844956
"30",Jun 2017,0.033187394315624,0.033359480969317,0.0327637247913966,0.00712231815516585,0.0164535348750206,-0.00268468974093631,0.00930875874039871,0.0147349311693308,0.00231584485937883,0.00846263522204875,-0.000151137470280979,-0.00409007389668893,-0.00865816012325031,0.00256736853254377,0.0125574545864034,0.0123877738646269,0.0147149900854116,0.000308201521506105,0.0241947379640142,0.026000689842807,0.0640361696459154,0.01842014494149,0.0336773801978027,0.0187031489745204,0.0229463468464446,0.0265347214141532,0.075463008817039,0.00741670380668375,0.0119255542274486,0.0212410015851785,0.00261931399842946,0.0127241974859853,0.00333000291951568,0.0209432123846949
"31",Jul 2017,0.00848858476390655,0.00733895875489784,0.00987346569799513,0.0188908138388092,0.0127337720348155,0.0258397540912928,0.0148998650639848,0.0130280385663691,0.0165879406072192,0.0183695765530957,0.021850807416027,0.0237926193425029,0.0276341382857809,0.0332859268890622,0.0177172192358353,0.0177133247765196,0.01644511253508,0.0183098234306135,0.0097317046772928,0.0366099271761824,0.00520388479889161,-0.00409098316702756,0.0100150910556146,-0.000579232996731679,0.0169619834149887,0.0181155917067849,0.0400721284205448,0.0374666139366182,0.00609973865149029,0.0164698755972299,0.0163086775125045,0.0164577331733942,0.01517687260696,0.0229471574214884
"32",Aug 2017,-0.0126583934702308,-0.024822319012892,-0.000588199411739142,0.00320167004653552,-0.0121033519843428,0.0179966459503393,-0.00785734521842068,-0.0190592365200448,0.00645527236993425,-0.00719612070879352,0.0114612999864094,0.0119344574587116,0.0195445407191828,0.0230459320814061,0.00660493689747524,-0.0149373434190314,-0.00701473827031531,-0.00697918424789538,-0.0206567129624647,0.0120651069554929,-0.0545159089289887,-0.0153080099147899,-0.0300187012590855,-0.0335818627386656,-0.00256272826452775,0.00339058914066355,0.0194496137932984,0.0094453046594599,-0.0045712229309081,-0.0237615447683669,0.0124226136526453,0.00465288554404718,0.00500819944216316,0.142010891301904
"33",Sep 2017,0.0611340084459782,0.0690776687828887,0.0531346315375504,0.0204022843763608,0.0288229940401198,0.0121919708273688,0.027200989388143,0.0263990939638797,0.0278157142081626,0.0154355485233288,0.0169496317751,0.00640562907885493,0.0045976544026719,0.0215783593137079,0.0317489384307057,0.0304236058962657,0.0315652717748389,0.0565321541300726,0.045104229800045,0.0724922474074133,0.0102999568563621,0.0758903861606302,0.0588197795935466,0.080549331488584,0.0412912580572022,0.0467618261407266,0.0682434874606992,0.0238035151610707,0.0241428193743297,0.0469714705987697,0.0172790112279613,0.0206258048197208,0.0278449182207766,0.00426716921899036
"34",Oct 2017,0.00726198611001475,0.000483094138485555,0.0146443666036968,0.022828897322146,0.00739801033820728,0.0384329650753149,0.0159512347700105,0.00832457808709019,0.027878743768965,0.0259197229063322,0.0289875497980266,0.0194558905327752,0.0378083937396838,0.03633383609303,0.0220758741877528,0.00536381205076935,0.012801490085807,0.0392207816059243,0.0197545464296699,0.0354019498846745,-0.043110100527033,0.0112842082614447,0.0059269319475617,0.0353013114915277,0.0170883776543938,0.0300021721211578,-0.0105501005789965,0.0131093964572312,0.0184642814906548,0.0241450362121394,0.0222347485754516,0.0223960461472778,0.0244144779580234,0.0350188771514323
"35",Nov 2017,0.0289872514445148,0.0285779818318317,0.0280713192815834,0.0297398739149671,0.0300328217323837,0.0290445182538253,0.0335269678573292,0.0329633420841139,0.0324600118624457,0.0371474916479305,0.0261848362186678,0.0350247670602191,0.0157757885105068,0.0310765227370766,0.0373473389046522,0.0378680935189816,0.0229298457595546,0.0329327207009708,0.0227320775820843,-0.00456511555701053,0.019321481607431,0.0396003058014636,0.0242753162812451,0.0106156006283169,0.0225650078201612,0.024769102511912,0.0030698883595258,0.0157306362466825,0.0475175471343599,0.0328055228911454,0.0305920277859494,0.0222728279501986,0.0316518475540414,0.046494393634433
"36",Dec 2017,-0.00399283514597654,-0.00958250143198673,0.00174699664807401,0.0122806819037751,0.0157037565697938,0.00926667457540282,0.00914438668910258,0.0128484591401125,0.00525862419236132,0.0107908149526975,0.00668473511786752,0.00353133437634354,-0.00113274227053233,-0.0147423033319164,0.0120590686295745,0.0129210341686245,0.0114280532930991,-0.00871319834835079,-0.00320069774050933,0.00497913585459696,0.0492251956695784,-0.00610395452377153,-0.0128153347355763,-0.0197641822463208,0.00750080727420683,0.0186112498512812,0.0412666634288811,0.00722039203567244,0.0120867245170975,0.000485314116060679,0.00271831111095388,0.00291935974022861,0.00640308684313816,0.00960594404092051
"37",Jan 2018,0.0252586752644821,0.0121719236202378,0.0370656136189618,0.052688604088143,0.0371027110986006,0.0671893060688667,0.0363281577662097,0.0218572551364974,0.0544423597391328,0.0700009308106632,0.0543940320438828,0.0617023121188983,0.0680536742167054,0.0878361328077918,0.0558770377693622,0.0515979947354408,0.0528757115803722,0.0228768512593868,0.0163967648053928,0.0285616774778874,0.0432208604870223,0.0221959125214903,0.01523780458283,0.0206785111365731,0.0350913402543479,0.0378674096887163,0.0471577959806019,0.040135385936462,0.0141793010621928,0.0338166829289528,0.0568468040929375,0.0567342964156825,0.0553397858829449,0.106330956676797
"38",Feb 2018,-0.0391950218902348,-0.0511730043232411,-0.027894991708203,-0.037727744403745,-0.0495653149550795,-0.0263790890452318,-0.0415305850318722,-0.0511087557347545,-0.031984109982669,-0.0391818072998771,-0.0393252004283494,-0.0276650440297085,-0.0218537625689797,-0.0157876956772233,-0.0315011009214059,-0.0477957845142281,-0.0338275039022048,-0.0471356602470782,-0.037559549813703,-0.0721296635003306,0.00132087679368039,-0.0567931473580656,-0.0437354283827846,-0.0773930995565257,-0.0320882112695219,0.00945146477730859,0.00053550304105583,-0.058566902788992,-0.0544376959297817,-0.049997756275417,-0.0237467958854689,-0.0277794391631237,-0.0338431336280116,-0.00803411220665744
"39",Mar 2018,0.0121018100438447,0.0110497402179567,0.0128832634684012,-0.0226352447732356,-0.0178509918981057,-0.0275447030831045,0.00031248146940598,0.00247842910950282,-0.00132966808863131,-0.0323854558734917,-0.0254747607831262,-0.0299722613127205,-0.0282532212012569,-0.00925533345366921,-0.0101912668176472,-0.0253665079770375,-0.0235833592719886,0.00478672311902487,0.00561272562634283,0.00689358996825019,-0.016639195535158,0.0109697162917376,0.00603225140540679,0.016448503293514,0.00523357755579937,0.0218454085380211,0.00427352863701431,0.000563589059037997,0.000946572468211971,-0.0185554109755349,0.0046404687633861,0.00443789003546808,-0.00505557832745957,-0.0460195377540352
